2024-07-17 00:13:23.0866|0|DEBUG|Program|init main |url: |action: 
2024-07-17 00:13:25.2017|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5289 |url: |action: 
2024-07-17 00:13:25.2196|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-17 00:13:25.2320|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-17 00:13:25.2382|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\димон\Desktop\Я\РУСАЛ\SocialNet\SocialNetworkSystem\Goods.Social.Network\Goods.System.Social.Network.Microservice.Chats |url: |action: 
2024-07-17 00:13:31.1253|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Chat/all|action: 
2024-07-17 00:13:49.8645|0|DEBUG|Program|init main |url: |action: 
2024-07-17 00:13:51.6292|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5289 |url: |action: 
2024-07-17 00:13:51.6292|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-17 00:13:51.6292|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-17 00:13:51.6292|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\димон\Desktop\Я\РУСАЛ\SocialNet\SocialNetworkSystem\Goods.Social.Network\Goods.System.Social.Network.Microservice.Chats |url: |action: 
2024-07-17 00:13:56.4105|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Chat/all|action: 
2024-07-17 00:13:56.7680|0|INFO|Goods.System.Social.Network.Microservice.Chats.Controllers.ChatController|Вызван метод GetChats |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:15:27.7952|0|DEBUG|Program|init main |url: |action: 
2024-07-17 00:15:29.4924|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5289 |url: |action: 
2024-07-17 00:15:29.4924|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-17 00:15:29.4924|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-17 00:15:29.4924|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\димон\Desktop\Я\РУСАЛ\SocialNet\SocialNetworkSystem\Goods.Social.Network\Goods.System.Social.Network.Microservice.Chats |url: |action: 
2024-07-17 00:15:34.8667|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Chat/all|action: 
2024-07-17 00:15:40.5575|0|INFO|Goods.System.Social.Network.Microservice.Chats.Controllers.ChatController|Вызван метод GetChats |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:15:40.5575|0|TRACE|DomainServices.Chat.Realization.ChatService|Вызван метод GetChatsAsync с параметрами: userId: 8, number: 0, search: |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:15:40.5915|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод GetAllAsync |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:15:53.2407|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:29:41.1056|0|DEBUG|Program|init main |url: |action: 
2024-07-17 00:29:42.6982|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5289 |url: |action: 
2024-07-17 00:29:42.6982|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-17 00:29:42.6982|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-17 00:29:42.6982|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\димон\Desktop\Я\РУСАЛ\SocialNet\SocialNetworkSystem\Goods.Social.Network\Goods.System.Social.Network.Microservice.Chats |url: |action: 
2024-07-17 00:29:46.0617|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Chat/all|action: 
2024-07-17 00:29:46.5011|0|INFO|Goods.System.Social.Network.Microservice.Chats.Controllers.ChatController|Вызван метод GetChats |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:29:46.5011|0|TRACE|DomainServices.Chat.Realization.ChatService|Вызван метод GetChatsAsync с параметрами: userId: 8, number: 0, search: |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:29:46.5253|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод GetAllAsync |url: http://localhost/api/Chat/all|action: GetChats
2024-07-17 00:29:47.1374|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: http://localhost/api/Chat/all|action: GetChats
